"_time","len0 speed1 Šmeralova.IN","len0 speed2 Šmeralova.IN","len0 speed3 Šmeralova.IN","len1 speed1 Šmeralova.IN","len1 speed2 Šmeralova.IN","len1 speed3 Šmeralova.IN","len2 speed1 Šmeralova.IN","len2 speed2 Šmeralova.IN","len2 speed3 Šmeralova.IN","len3 Šmeralova.IN","len0 speed1 Šmeralova3.OUT","len0 speed2 Šmeralova3.OUT","len0 speed3 Šmeralova3.OUT","len1 speed1 Šmeralova3.OUT","len1 speed2 Šmeralova3.OUT","len1 speed3 Šmeralova3.OUT","len2 speed1 Šmeralova3.OUT","len2 speed2 Šmeralova3.OUT","len2 speed3 Šmeralova3.OUT","len3 Šmeralova3.OUT","len0 speed1 Šmeralova.OUT","len0 speed2 Šmeralova.OUT","len0 speed3 Šmeralova.OUT","len1 speed1 Šmeralova.OUT","len1 speed2 Šmeralova.OUT","len1 speed3 Šmeralova.OUT","len2 speed1 Šmeralova.OUT","len2 speed2 Šmeralova.OUT","len2 speed3 Šmeralova.OUT","len3 Šmeralova.OUT","len0 speed1 Šmeralova2.OUT","len0 speed2 Šmeralova2.OUT","len0 speed3 Šmeralova2.OUT","len1 speed1 Šmeralova2.OUT","len1 speed2 Šmeralova2.OUT","len1 speed3 Šmeralova2.OUT","len2 speed1 Šmeralova2.OUT","len2 speed2 Šmeralova2.OUT","len2 speed3 Šmeralova2.OUT","len3 Šmeralova2.OUT"
"11/02/2024, 01:00:00 PM",9,1,0,1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,2,8,1,0,1,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0
"11/02/2024, 02:00:00 PM",14,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,7,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,1
"11/02/2024, 03:00:00 PM",12,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,9,0,0,1,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0
"11/02/2024, 04:00:00 PM",9,0,0,2,0,0,0,0,0,2,2,0,0,1,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,5,5,0,0,1,0,0,0,0,0,0
"11/02/2024, 05:00:00 PM",11,1,0,1,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,1,12,0,0,2,0,0,0,0,0,4,2,0,0,1,0,0,0,0,0,2
"11/02/2024, 06:00:00 PM",22,0,0,2,0,0,0,0,0,8,0,0,0,2,0,0,0,0,0,0,14,0,0,1,0,0,0,0,0,12,9,0,0,0,0,0,0,0,0,0
"11/02/2024, 07:00:00 PM",14,0,0,1,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,2,12,0,0,2,0,0,0,0,0,8,7,0,0,1,0,0,0,0,0,1
"11/02/2024, 08:00:00 PM",18,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,7,0,0,1,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,1
"11/02/2024, 09:00:00 PM",13,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,1
"11/02/2024, 10:00:00 PM",4,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,4,2,0,0,2,0,0,0,0,0,0
"11/02/2024, 11:00:00 PM",4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0
"11/03/2024, 12:00:00 AM",7,0,0,1,0,0,0,0,0,4,1,0,0,1,0,0,1,0,0,0,9,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
"11/03/2024, 01:00:00 AM",1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"11/03/2024, 02:00:00 AM",1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
"11/03/2024, 03:00:00 AM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0
"11/03/2024, 04:00:00 AM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"11/03/2024, 05:00:00 AM",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,,,,
"11/03/2024, 06:00:00 AM",2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,
"11/03/2024, 07:00:00 AM",3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0
"11/03/2024, 08:00:00 AM",2,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0
"11/03/2024, 09:00:00 AM",3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"11/03/2024, 10:00:00 AM",18,0,0,2,0,0,1,0,0,3,1,0,0,0,0,0,1,0,0,2,7,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0
"11/03/2024, 11:00:00 AM",14,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,2,12,0,0,0,0,0,0,0,0,6,2,0,0,2,0,0,0,0,0,0
"11/03/2024, 12:00:00 PM",6,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,1
"11/03/2024, 01:00:00 PM",11,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,5,5,0,0,2,0,0,0,0,0,0
"11/03/2024, 02:00:00 PM",15,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,8,0,0,1,0,0,0,0,0,3,5,0,0,1,0,0,0,0,0,1
"11/03/2024, 03:00:00 PM",26,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,9,7,0,0,1,0,0,0,0,0,1
"11/03/2024, 04:00:00 PM",26,1,0,2,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,8,14,0,0,0,0,0,0,0,0,0
"11/03/2024, 05:00:00 PM",16,1,0,2,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,1,12,0,0,0,0,0,0,0,0,3,6,0,0,1,0,0,0,0,0,0
"11/03/2024, 06:00:00 PM",39,0,0,1,0,0,0,0,0,10,9,0,0,1,0,0,1,0,0,1,5,0,0,1,0,0,0,0,0,7,11,1,0,1,0,0,0,0,0,1
"11/03/2024, 07:00:00 PM",33,1,0,2,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,5,13,0,0,0,0,0,0,0,0,14,31,0,0,4,0,0,0,0,0,1
"11/03/2024, 08:00:00 PM",17,0,0,0,0,0,0,0,0,5,1,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0
"11/03/2024, 09:00:00 PM",19,2,0,0,0,0,0,0,0,7,5,1,0,3,0,0,0,0,0,3,6,0,0,1,0,0,0,0,0,8,14,0,0,1,0,0,0,0,0,0
"11/03/2024, 10:00:00 PM",12,2,0,1,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,2,5,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,3
"11/03/2024, 11:00:00 PM",4,0,0,0,0,0,0,0,0,5,,,,,,,,,,,1,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0
"11/03/2024, 11:59:59 PM",2,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,0,0,0
